"","Species","MaternalLine","SeedlingID","InoculationDate","ScoringDate","Flecking","Chlorosis","Necrosis","ActiveSpores","Coverage","ImmuneResponse","summary_score"
"936","Melaleuca quinquenervia","NSW1080762",1973,"3/02/2026","24/02/2026","Y","N","Y","Mix",37,"R",9.25
"937","Melaleuca quinquenervia","NSW1080763",1981,"3/02/2026","24/02/2026","N","N","Y","N",20,"MS",15
"938","Melaleuca quinquenervia","NSW1080763",1982,"3/02/2026","24/02/2026","N","N","Y","UR",45,"HR",0
"939","Melaleuca quinquenervia","NSW1080764",1995,"3/02/2026","24/02/2026","N","Y","N","N",87,"MS",65.25
"940","Melaleuca quinquenervia","NSW1080764",1997,"3/02/2026","24/02/2026","Y","Y","Y","Mix",73,"R",18.25
"941","Melaleuca quinquenervia","NSW1080764",1998,"3/02/2026","24/02/2026","N","N","Y","Mix",16,"MS",12
"942","Melaleuca quinquenervia","NSW1080764",1999,"3/02/2026","24/02/2026","N","Y","Y","N",35,"S",30.625
"943","Melaleuca quinquenervia","NSW1080764",2000,"3/02/2026","24/02/2026","Y","N","Y","R",73,"R",18.25
"944","Melaleuca quinquenervia","NSW1080764",2003,"3/02/2026","24/02/2026","N","N","N","UR",17,"R",4.25
"945","Melaleuca quinquenervia","NSW1080765",2005,"3/02/2026","24/02/2026","N","Y","Y","R",61,"R",15.25
"946","Melaleuca quinquenervia","NSW1080765",2006,"3/02/2026","24/02/2026","Y","Y","N","R",50,"HR",0
"947","Melaleuca quinquenervia","NSW1080765",2007,"3/02/2026","24/02/2026","N","N","Y","N",91,"HR",0
"948","Melaleuca quinquenervia","NSW1080765",2008,"3/02/2026","24/02/2026","Y","Y","Y","Mix",71,"HR",0
"949","Melaleuca quinquenervia","NSW1080765",2010,"3/02/2026","24/02/2026","N","Y","Y","R",17,"MS",12.75
"950","Melaleuca quinquenervia","NSW1080765",2011,"3/02/2026","24/02/2026","Y","N","Y","Mix",94,"R",23.5
"951","Melaleuca quinquenervia","NSW1080765",2014,"3/02/2026","24/02/2026","Y","Y","N","Mix",85,"MS",63.75
"952","Melaleuca quinquenervia","NSW1080765",2015,"3/02/2026","24/02/2026","N","N","Y","UR",92,"MS",69
"953","Melaleuca quinquenervia","NSW1080766",2018,"3/02/2026","24/02/2026","N","N","Y","UR",26,"R",6.5
"954","Melaleuca quinquenervia","NSW1080766",2020,"3/02/2026","24/02/2026","N","Y","N","R",94,"MS",70.5
"955","Melaleuca quinquenervia","NSW1080766",2023,"3/02/2026","24/02/2026","N","Y","N","UR",59,"HR",0
"956","Melaleuca quinquenervia","NSW1080766",2025,"3/02/2026","24/02/2026","Y","N","Y","R",26,"MS",19.5
"957","Melaleuca quinquenervia","NSW1080766",2026,"3/02/2026","24/02/2026","N","N","Y","UR",53,"R",13.25
"958","Melaleuca quinquenervia","NSW1080767",2029,"3/02/2026","24/02/2026","Y","N","N","R",60,"MS",45
"959","Melaleuca quinquenervia","NSW1080767",2030,"3/02/2026","24/02/2026","Y","Y","N","UR",32,"S",28
"960","Melaleuca quinquenervia","NSW1080767",2031,"3/02/2026","24/02/2026","N","N","Y","R",58,"R",14.5
"961","Melaleuca quinquenervia","NSW1080767",2032,"3/02/2026","24/02/2026","Y","Y","N","Mix",23,"R",5.75
"962","Melaleuca quinquenervia","NSW1080767",2034,"3/02/2026","24/02/2026","Y","N","Y","R",45,"R",11.25
"963","Melaleuca quinquenervia","NSW1080767",2037,"3/02/2026","24/02/2026","N","N","N","UR",87,"HR",0
"964","Melaleuca quinquenervia","NSW1080767",2038,"3/02/2026","24/02/2026","Y","N","N","N",50,"HR",0
"965","Melaleuca quinquenervia","NSW1080767",2039,"3/02/2026","24/02/2026","Y","N","N","Mix",57,"HR",0
"966","Melaleuca quinquenervia","NSW1080768",2041,"3/02/2026","24/02/2026","Y","N","Y","UR",17,"MS",12.75
"967","Melaleuca quinquenervia","NSW1080768",2043,"3/02/2026","24/02/2026","Y","N","Y","R",49,"R",12.25
"968","Melaleuca quinquenervia","NSW1080768",2045,"3/02/2026","24/02/2026","N","Y","N","R",86,"MS",64.5
"969","Melaleuca quinquenervia","NSW1080768",2046,"3/02/2026","24/02/2026","Y","N","N","R",2,"HR",0
"970","Melaleuca quinquenervia","NSW1080768",2047,"3/02/2026","24/02/2026","Y","Y","Y","R",55,"MS",41.25
"971","Melaleuca quinquenervia","NSW1080768",2049,"3/02/2026","24/02/2026","Y","N","N","N",37,"R",9.25
"972","Melaleuca quinquenervia","NSW1080768",2051,"3/02/2026","24/02/2026","N","Y","Y","N",75,"MS",56.25
"973","Melaleuca quinquenervia","NSW1080770",2065,"3/02/2026","24/02/2026","N","Y","N","N",68,"S",59.5
"974","Melaleuca quinquenervia","NSW1080770",2066,"3/02/2026","24/02/2026","Y","Y","Y","R",74,"R",18.5
"975","Melaleuca quinquenervia","NSW1080770",2068,"3/02/2026","24/02/2026","Y","N","N","Mix",89,"R",22.25
"976","Melaleuca quinquenervia","NSW1080770",2073,"3/02/2026","24/02/2026","Y","Y","Y","UR",87,"R",21.75
"977","Melaleuca quinquenervia","NSW1080770",2074,"3/02/2026","24/02/2026","Y","Y","N","UR",75,"HR",0
"978","Melaleuca quinquenervia","NSW1080770",2075,"3/02/2026","24/02/2026","N","Y","Y","R",2,"HR",0
"979","Melaleuca quinquenervia","NSW1080770",2076,"3/02/2026","24/02/2026","Y","Y","N","UR",11,"HR",0
"980","Melaleuca quinquenervia","NSW1080771",2077,"3/02/2026","24/02/2026","N","Y","N","N",19,"MS",14.25
"981","Melaleuca quinquenervia","NSW1080771",2078,"3/02/2026","24/02/2026","N","N","Y","R",72,"R",18
"982","Melaleuca quinquenervia","NSW1080771",2080,"3/02/2026","24/02/2026","Y","N","Y","Mix",26,"MS",19.5
"983","Melaleuca quinquenervia","NSW1080771",2083,"3/02/2026","24/02/2026","N","Y","Y","UR",24,"R",6
"984","Melaleuca quinquenervia","NSW1080772",2089,"3/02/2026","24/02/2026","N","Y","Y","Mix",58,"R",14.5
"985","Melaleuca quinquenervia","NSW1080772",2090,"3/02/2026","24/02/2026","Y","Y","Y","Mix",10,"HR",0
"986","Melaleuca quinquenervia","NSW1080772",2091,"3/02/2026","24/02/2026","Y","Y","N","R",93,"HR",0
"987","Melaleuca quinquenervia","NSW1080772",2092,"3/02/2026","24/02/2026","N","N","N","N",16,"HR",0
"988","Melaleuca quinquenervia","NSW1080772",2093,"3/02/2026","24/02/2026","N","N","Y","N",27,"MS",20.25
"989","Melaleuca quinquenervia","NSW1080772",2095,"3/02/2026","24/02/2026","Y","N","N","R",21,"R",5.25
"990","Melaleuca quinquenervia","NSW1080772",2096,"3/02/2026","24/02/2026","Y","N","N","UR",78,"MS",58.5
"991","Melaleuca quinquenervia","NSW1080772",2098,"3/02/2026","24/02/2026","N","Y","N","Mix",57,"MS",42.75
"992","Melaleuca quinquenervia","NSW1080772",2099,"3/02/2026","24/02/2026","Y","Y","Y","N",69,"R",17.25
"993","Melaleuca quinquenervia","NSW1080772",2100,"3/02/2026","24/02/2026","N","Y","N","N",19,"MS",14.25
"994","Melaleuca quinquenervia","NSW1080773",2101,"3/02/2026","24/02/2026","Y","N","N","R",34,"HR",0
"995","Melaleuca quinquenervia","NSW1080773",2103,"3/02/2026","24/02/2026","N","N","Y","N",63,"MS",47.25
"996","Melaleuca quinquenervia","NSW1080773",2104,"3/02/2026","24/02/2026","N","Y","N","Mix",98,"R",24.5
"997","Melaleuca quinquenervia","NSW1080773",2105,"3/02/2026","24/02/2026","Y","Y","N","R",1,"MS",0.75
"998","Melaleuca quinquenervia","NSW1080773",2106,"3/02/2026","24/02/2026","Y","Y","Y","R",42,"S",36.75
"999","Melaleuca quinquenervia","NSW1080773",2107,"3/02/2026","24/02/2026","N","Y","N","N",23,"R",5.75
"1000","Melaleuca quinquenervia","NSW1080773",2108,"3/02/2026","24/02/2026","Y","N","N","N",51,"R",12.75
"1001","Melaleuca quinquenervia","NSW1080773",2111,"3/02/2026","24/02/2026","N","Y","N","N",55,"R",13.75
"1002","Melaleuca quinquenervia","NSW1080773",2112,"3/02/2026","24/02/2026","Y","Y","N","UR",2,"HR",0
"1003","Melaleuca quinquenervia","NSW1080774",2113,"3/02/2026","24/02/2026","N","N","N","UR",26,"HR",0
"1004","Melaleuca quinquenervia","NSW1080774",2114,"3/02/2026","24/02/2026","N","N","N","N",9,"HR",0
"1005","Melaleuca quinquenervia","NSW1080774",2115,"3/02/2026","24/02/2026","N","N","N","N",31,"MS",23.25
"1006","Melaleuca quinquenervia","NSW1080774",2116,"3/02/2026","24/02/2026","N","Y","Y","R",78,"R",19.5
"1007","Melaleuca quinquenervia","NSW1080774",2120,"3/02/2026","24/02/2026","N","N","N","UR",36,"MS",27
"1008","Melaleuca quinquenervia","NSW1080774",2121,"3/02/2026","24/02/2026","Y","N","Y","UR",100,"HR",0
"1009","Melaleuca quinquenervia","NSW1080774",2122,"3/02/2026","24/02/2026","N","N","Y","Mix",69,"MS",51.75
"1010","Melaleuca quinquenervia","NSW1080774",2124,"3/02/2026","24/02/2026","N","Y","Y","Mix",29,"R",7.25
"1011","Melaleuca quinquenervia","NSW1080775",2125,"3/02/2026","24/02/2026","Y","N","Y","Mix",47,"MS",35.25
"1012","Melaleuca quinquenervia","NSW1080775",2126,"3/02/2026","24/02/2026","N","N","Y","Mix",2,"S",1.75
"1013","Melaleuca quinquenervia","NSW1080775",2129,"3/02/2026","24/02/2026","Y","Y","N","R",23,"R",5.75
"1014","Melaleuca quinquenervia","NSW1080775",2130,"3/02/2026","24/02/2026","N","N","N","R",41,"R",10.25
"1015","Melaleuca quinquenervia","NSW1080775",2131,"3/02/2026","24/02/2026","Y","N","N","UR",35,"R",8.75
"1016","Melaleuca quinquenervia","NSW1080775",2132,"3/02/2026","24/02/2026","N","N","Y","Mix",40,"HR",0
"1017","Melaleuca quinquenervia","NSW1080775",2133,"3/02/2026","24/02/2026","N","N","N","N",48,"HR",0
"1018","Melaleuca quinquenervia","NSW1080775",2134,"3/02/2026","24/02/2026","Y","Y","Y","R",0,"HR",0
"1019","Melaleuca quinquenervia","NSW1080775",2135,"3/02/2026","24/02/2026","Y","N","Y","Mix",50,"MS",37.5
"1020","Melaleuca quinquenervia","NSW1080775",2136,"3/02/2026","24/02/2026","N","N","N","R",96,"R",24
"1021","Melaleuca quinquenervia","NSW1080776",2138,"3/02/2026","24/02/2026","N","N","N","UR",15,"MS",11.25
"1022","Melaleuca quinquenervia","NSW1080776",2139,"3/02/2026","24/02/2026","Y","Y","N","R",56,"MS",42
"1023","Melaleuca quinquenervia","NSW1080776",2140,"3/02/2026","24/02/2026","N","N","N","N",85,"R",21.25
"1024","Melaleuca quinquenervia","NSW1080776",2141,"3/02/2026","24/02/2026","N","N","N","R",79,"MS",59.25
"1025","Melaleuca quinquenervia","NSW1080776",2142,"3/02/2026","24/02/2026","Y","Y","Y","R",7,"HR",0
"1026","Melaleuca quinquenervia","NSW1080776",2143,"3/02/2026","24/02/2026","N","N","Y","R",7,"MS",5.25
"1027","Melaleuca quinquenervia","NSW1080776",2144,"3/02/2026","24/02/2026","N","Y","N","R",0,"R",0
"1028","Melaleuca quinquenervia","NSW1080776",2145,"3/02/2026","24/02/2026","N","N","N","Mix",96,"MS",72
"1029","Melaleuca quinquenervia","NSW1080776",2147,"3/02/2026","24/02/2026","Y","Y","N","N",76,"S",66.5
"1030","Melaleuca quinquenervia","NSW1080777",2149,"3/02/2026","24/02/2026","Y","Y","Y","N",23,"R",5.75
"1031","Melaleuca quinquenervia","NSW1080777",2153,"3/02/2026","24/02/2026","N","N","N","R",81,"R",20.25
"1032","Melaleuca quinquenervia","NSW1080777",2155,"3/02/2026","24/02/2026","Y","Y","N","R",11,"R",2.75
"1033","Melaleuca quinquenervia","NSW1080777",2157,"3/02/2026","24/02/2026","N","Y","N","UR",4,"HR",0
"1034","Melaleuca quinquenervia","NSW1080777",2158,"3/02/2026","24/02/2026","N","Y","N","N",75,"HR",0
"1035","Melaleuca quinquenervia","NSW1080777",2159,"3/02/2026","24/02/2026","N","Y","Y","N",84,"HR",0
"1036","Melaleuca quinquenervia","NSW1080778",2162,"3/02/2026","24/02/2026","N","N","Y","R",71,"MS",53.25
"1037","Melaleuca quinquenervia","NSW1080778",2163,"3/02/2026","24/02/2026","N","N","N","R",7,"R",1.75
"1038","Melaleuca quinquenervia","NSW1080778",2164,"3/02/2026","24/02/2026","Y","Y","N","N",46,"MS",34.5
"1039","Melaleuca quinquenervia","NSW1080778",2165,"3/02/2026","24/02/2026","Y","N","Y","R",27,"HR",0
"1040","Melaleuca quinquenervia","NSW1080778",2167,"3/02/2026","24/02/2026","N","Y","N","N",51,"MS",38.25
"1041","Melaleuca quinquenervia","NSW1080778",2168,"3/02/2026","24/02/2026","N","Y","N","N",97,"R",24.25
"1042","Melaleuca quinquenervia","NSW1080779",2177,"3/02/2026","24/02/2026","Y","N","N","N",64,"MS",48
"1043","Melaleuca quinquenervia","NSW1080779",2178,"3/02/2026","24/02/2026","N","N","Y","UR",76,"S",66.5
"1044","Melaleuca quinquenervia","NSW1080779",2182,"3/02/2026","24/02/2026","Y","Y","N","N",72,"R",18
"1045","Melaleuca quinquenervia","NSW1080779",2183,"3/02/2026","24/02/2026","N","Y","Y","Mix",9,"R",2.25
"1046","Melaleuca quinquenervia","NSW1080779",2184,"3/02/2026","24/02/2026","Y","Y","Y","R",70,"R",17.5
"1047","Melaleuca quinquenervia","NSW1080780",2185,"3/02/2026","24/02/2026","Y","Y","N","Mix",16,"HR",0
"1048","Melaleuca quinquenervia","NSW1080780",2187,"3/02/2026","24/02/2026","Y","N","Y","R",67,"HR",0
"1049","Melaleuca quinquenervia","NSW1080780",2188,"3/02/2026","24/02/2026","N","Y","N","R",39,"HR",0
"1050","Melaleuca quinquenervia","NSW1080780",2190,"3/02/2026","24/02/2026","N","Y","Y","R",40,"MS",30
"1051","Melaleuca quinquenervia","NSW1080780",2192,"3/02/2026","24/02/2026","Y","Y","Y","Mix",19,"R",4.75
"1052","Melaleuca quinquenervia","NSW1080780",2193,"3/02/2026","24/02/2026","Y","Y","N","R",77,"MS",57.75
"1053","Melaleuca quinquenervia","NSW1080780",2194,"3/02/2026","24/02/2026","N","Y","Y","R",15,"R",3.75
"1054","Melaleuca quinquenervia","NSW1080780",2195,"3/02/2026","24/02/2026","N","Y","Y","Mix",95,"R",23.75
"1055","Melaleuca quinquenervia","NSW1080781",2197,"3/02/2026","24/02/2026","N","Y","N","R",56,"HR",0
"1056","Melaleuca quinquenervia","NSW1080781",2198,"3/02/2026","24/02/2026","N","Y","Y","Mix",10,"HR",0
"1057","Melaleuca quinquenervia","NSW1080781",2199,"3/02/2026","24/02/2026","Y","Y","N","UR",87,"HR",0
"1058","Melaleuca quinquenervia","NSW1080781",2200,"3/02/2026","24/02/2026","Y","N","N","R",98,"MS",73.5
"1059","Melaleuca quinquenervia","NSW1080781",2201,"3/02/2026","24/02/2026","Y","Y","N","R",26,"R",6.5
"1060","Melaleuca quinquenervia","NSW1080781",2202,"3/02/2026","24/02/2026","Y","N","N","UR",56,"MS",42
"1061","Melaleuca quinquenervia","NSW1080781",2203,"3/02/2026","24/02/2026","Y","N","N","UR",76,"MS",57
"1062","Melaleuca quinquenervia","NSW1080781",2208,"3/02/2026","24/02/2026","Y","Y","Y","R",95,"R",23.75
"1063","Melaleuca quinquenervia","NSW1080782",2211,"3/02/2026","24/02/2026","N","Y","Y","Mix",92,"MS",69
"1064","Melaleuca quinquenervia","NSW1080782",2212,"3/02/2026","24/02/2026","Y","N","N","UR",81,"HR",0
"1065","Melaleuca quinquenervia","NSW1080782",2214,"3/02/2026","24/02/2026","Y","Y","N","UR",89,"MS",66.75
"1066","Melaleuca quinquenervia","NSW1080782",2215,"3/02/2026","24/02/2026","Y","Y","Y","N",77,"R",19.25
"1067","Melaleuca quinquenervia","NSW1080782",2217,"3/02/2026","24/02/2026","Y","N","N","N",72,"MS",54
"1068","Melaleuca quinquenervia","NSW1080782",2218,"3/02/2026","24/02/2026","N","N","Y","R",94,"S",82.25
"1069","Melaleuca quinquenervia","NSW1080782",2220,"3/02/2026","24/02/2026","Y","Y","Y","UR",62,"R",15.5
"1070","Melaleuca quinquenervia","NSW1080784",2224,"3/02/2026","24/02/2026","N","N","Y","R",6,"R",1.5
"1071","Melaleuca quinquenervia","NSW1080784",2225,"3/02/2026","24/02/2026","Y","N","Y","UR",24,"R",6
"1072","Melaleuca quinquenervia","NSW1080784",2226,"3/02/2026","24/02/2026","Y","Y","N","N",54,"HR",0
"1073","Melaleuca quinquenervia","NSW1080784",2227,"3/02/2026","24/02/2026","N","N","N","Mix",75,"HR",0
"1074","Melaleuca quinquenervia","NSW1080784",2228,"3/02/2026","24/02/2026","N","Y","N","UR",56,"HR",0
"1075","Melaleuca quinquenervia","NSW1080784",2229,"3/02/2026","24/02/2026","N","Y","N","N",66,"MS",49.5
"1076","Melaleuca quinquenervia","NSW1080784",2230,"3/02/2026","24/02/2026","N","Y","Y","Mix",42,"R",10.5
"1077","Melaleuca quinquenervia","NSW1080784",2232,"3/02/2026","24/02/2026","Y","Y","Y","UR",60,"MS",45
"1078","Melaleuca quinquenervia","NSW1080785",2233,"3/02/2026","24/02/2026","Y","Y","N","Mix",73,"HR",0
"1079","Melaleuca quinquenervia","NSW1080786",2258,"3/02/2026","24/02/2026","Y","Y","N","Mix",9,"MS",6.75
"1080","Melaleuca quinquenervia","NSW1080786",2265,"3/02/2026","24/02/2026","N","Y","Y","N",34,"R",8.5
"1081","Melaleuca quinquenervia","NSW1080786",2267,"3/02/2026","24/02/2026","N","N","N","R",71,"MS",53.25
"1082","Melaleuca quinquenervia","NSW1080787",2271,"3/02/2026","24/02/2026","Y","Y","Y","R",89,"S",77.875
"1083","Melaleuca quinquenervia","NSW1080787",2277,"3/02/2026","24/02/2026","Y","Y","Y","UR",28,"R",7
"1084","Melaleuca quinquenervia","NSW1080787",2278,"3/02/2026","24/02/2026","Y","Y","Y","N",3,"R",0.75
"1085","Melaleuca quinquenervia","NSW1080787",2279,"3/02/2026","24/02/2026","N","N","Y","UR",11,"R",2.75
"1086","Melaleuca quinquenervia","NSW1075708",2283,"3/02/2026","24/02/2026","Y","Y","N","N",89,"HR",0
"1087","Melaleuca quinquenervia","NSW1075708",2285,"3/02/2026","24/02/2026","Y","N","N","UR",14,"HR",0
"1088","Melaleuca quinquenervia","NSW1075708",2288,"3/02/2026","24/02/2026","N","Y","Y","UR",88,"HR",0
"1089","Melaleuca quinquenervia","NSW1075708",2290,"3/02/2026","24/02/2026","Y","N","Y","UR",29,"MS",21.75
"1090","Melaleuca quinquenervia","NSW1075704",2295,"3/02/2026","24/02/2026","N","N","N","Mix",9,"R",2.25
"1091","Melaleuca quinquenervia","NSW1075704",2296,"3/02/2026","24/02/2026","N","Y","N","Mix",99,"MS",74.25
"1092","Melaleuca quinquenervia","NSW1075704",2299,"3/02/2026","24/02/2026","N","Y","Y","UR",32,"MS",24
"1093","Melaleuca quinquenervia","NSW1075704",2300,"3/02/2026","24/02/2026","Y","N","Y","Mix",40,"R",10
"1094","Melaleuca quinquenervia","NSW1075704",2301,"3/02/2026","24/02/2026","Y","Y","N","N",59,"MS",44.25
"1095","Melaleuca quinquenervia","NSW1075704",2302,"3/02/2026","24/02/2026","Y","Y","N","Mix",67,"HR",0
"1096","Melaleuca quinquenervia","NSW1075720",2305,"3/02/2026","24/02/2026","N","N","Y","UR",33,"MS",24.75
"1097","Melaleuca quinquenervia","NSW1075720",2306,"3/02/2026","24/02/2026","Y","N","N","UR",6,"R",1.5
"1098","Melaleuca quinquenervia","NSW1075720",2307,"3/02/2026","24/02/2026","N","Y","N","Mix",89,"MS",66.75
"1099","Melaleuca quinquenervia","NSW1075720",2308,"3/02/2026","24/02/2026","N","Y","N","UR",21,"S",18.375
"1100","Melaleuca quinquenervia","NSW1075720",2310,"3/02/2026","24/02/2026","Y","N","Y","N",26,"R",6.5
"1101","Melaleuca quinquenervia","NSW1075720",2311,"3/02/2026","24/02/2026","Y","N","Y","Mix",32,"R",8
"1102","Melaleuca quinquenervia","NSW1075720",2312,"3/02/2026","24/02/2026","Y","N","N","R",16,"R",4
"1103","Melaleuca quinquenervia","NSW1075720",2314,"3/02/2026","24/02/2026","Y","N","Y","UR",11,"HR",0
"1104","Melaleuca quinquenervia","NSW1075720",2315,"3/02/2026","24/02/2026","Y","N","Y","Mix",59,"HR",0
"1105","Melaleuca quinquenervia","NSW1075720",2316,"3/02/2026","24/02/2026","Y","Y","N","Mix",60,"HR",0
"1106","Melaleuca quinquenervia","NSW1075709",2317,"3/02/2026","24/02/2026","Y","Y","Y","N",94,"MS",70.5
"1107","Melaleuca quinquenervia","NSW1075709",2318,"3/02/2026","24/02/2026","Y","Y","Y","UR",72,"R",18
"1108","Melaleuca quinquenervia","NSW1075709",2319,"3/02/2026","24/02/2026","N","N","Y","UR",80,"MS",60
"1109","Melaleuca quinquenervia","NSW1075709",2320,"3/02/2026","24/02/2026","N","N","Y","UR",55,"HR",0
"1110","Melaleuca quinquenervia","NSW1075709",2321,"3/02/2026","24/02/2026","Y","N","N","N",44,"MS",33
"1111","Melaleuca quinquenervia","NSW1075709",2322,"3/02/2026","24/02/2026","N","N","Y","R",95,"R",23.75
"1112","Melaleuca quinquenervia","NSW1075709",2323,"3/02/2026","24/02/2026","N","Y","Y","R",11,"MS",8.25
"1113","Melaleuca quinquenervia","NSW1075709",2324,"3/02/2026","24/02/2026","Y","Y","Y","UR",9,"S",7.875
"1114","Melaleuca quinquenervia","NSW1075709",2325,"3/02/2026","24/02/2026","Y","Y","N","R",13,"R",3.25
"1115","Melaleuca quinquenervia","NSW1075709",2326,"3/02/2026","24/02/2026","N","N","N","N",48,"R",12
"1116","Melaleuca quinquenervia","NSW1075709",2327,"3/02/2026","24/02/2026","N","Y","Y","N",89,"R",22.25
"1117","Melaleuca quinquenervia","NSW1075710",2331,"3/02/2026","24/02/2026","N","Y","N","UR",69,"HR",0
"1118","Melaleuca quinquenervia","NSW1075710",2332,"3/02/2026","24/02/2026","N","N","N","N",61,"HR",0
"1119","Melaleuca quinquenervia","NSW1075710",2334,"3/02/2026","24/02/2026","N","N","Y","R",43,"HR",0
"1120","Melaleuca quinquenervia","NSW1075710",2335,"3/02/2026","24/02/2026","N","N","N","Mix",57,"MS",42.75
"1121","Melaleuca quinquenervia","NSW1075710",2337,"3/02/2026","24/02/2026","Y","Y","Y","N",46,"R",11.5
"1122","Melaleuca quinquenervia","NSW1075710",2339,"3/02/2026","24/02/2026","N","N","N","UR",0,"MS",0
"1123","Melaleuca quinquenervia","NSW1075710",2340,"3/02/2026","24/02/2026","N","N","Y","Mix",18,"R",4.5
"1124","Melaleuca quinquenervia","NSW1075713",2341,"3/02/2026","24/02/2026","Y","Y","Y","N",72,"R",18
"1125","Melaleuca quinquenervia","NSW1075713",2344,"3/02/2026","24/02/2026","N","Y","Y","Mix",25,"HR",0
"1126","Melaleuca quinquenervia","NSW1075713",2345,"3/02/2026","24/02/2026","Y","Y","N","Mix",20,"HR",0
"1127","Melaleuca quinquenervia","NSW1075713",2346,"3/02/2026","24/02/2026","Y","Y","Y","UR",93,"HR",0
"1128","Melaleuca quinquenervia","NSW1075713",2347,"3/02/2026","24/02/2026","Y","N","Y","N",93,"MS",69.75
"1129","Melaleuca quinquenervia","NSW1075713",2348,"3/02/2026","24/02/2026","N","N","N","Mix",37,"R",9.25
"1130","Melaleuca quinquenervia","NSW1075713",2351,"3/02/2026","24/02/2026","N","Y","Y","R",6,"MS",4.5
"1131","Melaleuca quinquenervia","NSW1075713",2352,"3/02/2026","24/02/2026","N","Y","Y","Mix",21,"MS",15.75
"1132","Melaleuca quinquenervia","NSW1075711",2355,"3/02/2026","24/02/2026","Y","Y","N","Mix",5,"R",1.25
"1133","Melaleuca quinquenervia","NSW1075711",2357,"3/02/2026","24/02/2026","Y","Y","N","Mix",76,"MS",57
"1134","Melaleuca quinquenervia","NSW1075711",2358,"3/02/2026","24/02/2026","Y","Y","Y","Mix",28,"HR",0
"1135","Melaleuca quinquenervia","NSW1075711",2360,"3/02/2026","24/02/2026","N","Y","Y","R",79,"MS",59.25
"1136","Melaleuca quinquenervia","NSW1075711",2362,"3/02/2026","24/02/2026","Y","N","Y","Mix",75,"R",18.75
"1137","Melaleuca quinquenervia","NSW1075711",2363,"3/02/2026","24/02/2026","N","N","N","R",0,"MS",0
"1138","Melaleuca quinquenervia","NSW1075711",2364,"3/02/2026","24/02/2026","N","N","N","UR",68,"S",59.5
"1139","Melaleuca quinquenervia","NSW1075722",2370,"3/02/2026","24/02/2026","Y","N","N","R",96,"R",24
"1140","Melaleuca quinquenervia","NSW1075722",2371,"3/02/2026","24/02/2026","N","Y","N","R",76,"R",19
"1141","Melaleuca quinquenervia","NSW1075722",2375,"3/02/2026","24/02/2026","N","N","Y","R",33,"R",8.25
"1142","Melaleuca quinquenervia","NSW1075705",2378,"3/02/2026","24/02/2026","N","Y","N","Mix",50,"HR",0
"1143","Melaleuca quinquenervia","NSW1075705",2379,"3/02/2026","24/02/2026","N","Y","Y","UR",65,"HR",0
"1144","Melaleuca quinquenervia","NSW1075705",2381,"3/02/2026","24/02/2026","N","N","N","Mix",28,"HR",0
"1145","Melaleuca quinquenervia","NSW1075705",2383,"3/02/2026","24/02/2026","Y","Y","N","Mix",94,"MS",70.5
"1146","Melaleuca quinquenervia","NSW1075705",2385,"3/02/2026","24/02/2026","Y","Y","Y","R",29,"R",7.25
"1147","Melaleuca quinquenervia","NSW1075705",2386,"3/02/2026","24/02/2026","N","N","Y","N",62,"MS",46.5
"1148","Melaleuca quinquenervia","NSW1075705",2387,"3/02/2026","24/02/2026","Y","Y","N","R",3,"HR",0
"1149","Melaleuca quinquenervia","NSW1075705",2388,"3/02/2026","24/02/2026","Y","Y","N","R",19,"MS",14.25
"1150","Melaleuca quinquenervia","NSW1075718",2391,"3/02/2026","24/02/2026","N","Y","N","R",69,"R",17.25
"1151","Melaleuca quinquenervia","NSW1075718",2393,"3/02/2026","24/02/2026","N","N","Y","R",92,"MS",69
"1152","Melaleuca quinquenervia","NSW1075718",2395,"3/02/2026","24/02/2026","N","N","Y","N",43,"S",37.625
"1153","Melaleuca quinquenervia","NSW1075718",2397,"3/02/2026","24/02/2026","N","Y","Y","N",56,"R",14
